Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Discount Used Binary,Promo Dependency,Frequency Score,Purchase Amount Normalized,Previous Purchases Normalized,Frequency Normalized,Customer Value Score,Satisfaction Score,Subscription Status Binary,Behavioral Loyalty Score,Attitudinal Loyalty Score,Loyalty Score,Value Tier,Satisfaction Flag
91,25,Male,Hat,Accessories,48,South Carolina,L,Violet,Summer,2.9,Yes,Express,Yes,Yes,29,Credit Card,Monthly,1,0.03333333333333333,3,0.3500000000000001,0.5714285714285714,0.4000000000000001,0.4414285714285715,0.58,1,0.42671428571428577,0.6799999999999999,0.42671428571428577,Low,0
92,44,Male,Scarf,Accessories,99,South Carolina,S,Green,Winter,4.6,Yes,Standard,Yes,Yes,18,Credit Card,Every 3 Months,1,0.05263157894736842,2,0.9875,0.346938775510204,0.2,0.40158163265306124,0.9199999999999999,1,0.3804457572502686,1.02,0.3804457572502686,Low,1
93,61,Male,Jacket,Outerwear,87,Texas,M,Olive,Winter,4.4,Yes,2-Day Shipping,Yes,Yes,13,Venmo,Every 3 Months,1,0.07142857142857142,2,0.8375000000000001,0.24489795918367344,0.2,0.3409693877551021,0.8800000000000001,1,0.3166144314868805,0.9800000000000001,0.3166144314868805,Low,1
94,37,Male,Sweater,Clothing,62,Florida,M,Purple,Fall,4.5,Yes,Standard,Yes,Yes,46,Credit Card,Weekly,1,0.02127659574468085,5,0.525,0.9183673469387754,0.8,0.7805102040816326,0.9,1,0.7639036039947894,1.0,0.7639036039947894,Medium,1
95,58,Male,Skirt,Clothing,76,Nevada,S,Silver,Spring,4.6,Yes,Free Shipping,Yes,Yes,28,Credit Card,Weekly,1,0.034482758620689655,5,0.7000000000000001,0.5510204081632653,0.8,0.7053061224489796,0.9199999999999999,1,0.6809852216748769,1.02,0.6809852216748769,Medium,1
96,37,Male,Sneakers,Footwear,100,Missouri,L,Pink,Fall,3.8,Yes,Free Shipping,Yes,Yes,48,PayPal,Monthly,1,0.02040816326530612,3,1.0,0.9591836734693877,0.4000000000000001,0.6877551020408164,0.76,1,0.6737192836318201,0.86,0.6737192836318201,Medium,0
97,32,Male,Gloves,Accessories,73,Delaware,S,Gold,Spring,3.750064716541548,Yes,Express,Yes,Yes,43,Venmo,Every 3 Months,1,0.022727272727272728,2,0.6625000000000001,0.8571428571428571,0.2,0.48964285714285716,0.7500129433083096,1,0.4785146103896104,0.8500129433083096,0.4785146103896104,Low,0
98,21,Male,Shoes,Footwear,92,Virginia,M,Teal,Winter,4.8,Yes,Store Pickup,Yes,Yes,37,Cash,Annually,1,0.02631578947368421,1,0.9000000000000001,0.7346938775510203,0.0,0.40040816326530615,0.96,1,0.3898711063372718,1.06,0.3898711063372718,Low,1
99,20,Male,Jeans,Clothing,67,New York,XL,Teal,Spring,2.6,Yes,Next Day Air,Yes,Yes,20,Bank Transfer,Annually,1,0.047619047619047616,1,0.5875,0.38775510204081626,0.0,0.2338265306122449,0.52,1,0.2226919339164237,0.62,0.2226919339164237,Low,0
100,26,Male,Hoodie,Clothing,40,Missouri,XL,Indigo,Summer,3.7,Yes,Express,Yes,Yes,33,Debit Card,Quarterly,1,0.029411764705882353,2,0.25,0.6530612244897959,0.2,0.3459183673469388,0.74,1,0.33574429771908765,0.84,0.33574429771908765,Low,0
101,62,Male,Sunglasses,Accessories,98,South Dakota,M,Maroon,Fall,2.7,Yes,Express,Yes,Yes,31,Cash,Fortnightly,1,0.03125,4,0.9750000000000001,0.6122448979591836,0.6000000000000001,0.6786734693877552,0.54,1,0.6574649234693879,0.64,0.6574649234693879,Medium,0
102,27,Male,Coat,Outerwear,85,North Dakota,XL,White,Spring,4.6,Yes,Express,Yes,Yes,50,Credit Card,Bi-Weekly,1,0.0196078431372549,6,0.8125,1.0,1.0000000000000002,0.9625000000000001,0.9199999999999999,1,0.9436274509803922,1.02,0.9436274509803922,High,1
103,51,Male,Socks,Clothing,67,Oklahoma,L,Violet,Winter,4.8,Yes,Next Day Air,Yes,Yes,35,Credit Card,Quarterly,1,0.027777777777777776,2,0.5875,0.693877551020408,0.2,0.4256632653061224,0.96,1,0.4138392857142857,1.06,0.4138392857142857,Low,1
104,54,Male,Boots,Footwear,89,West Virginia,L,Red,Winter,4.0,Yes,Next Day Air,Yes,Yes,22,Venmo,Bi-Weekly,1,0.043478260869565216,6,0.8625,0.4285714285714285,1.0000000000000002,0.8010714285714287,0.8,1,0.7662422360248449,0.9,0.7662422360248449,High,1
105,55,Male,Sunglasses,Accessories,24,New Hampshire,L,Pink,Spring,4.4,Yes,2-Day Shipping,Yes,Yes,1,PayPal,Monthly,1,0.5,3,0.050000000000000044,0.0,0.4000000000000001,0.21000000000000005,0.8800000000000001,1,0.10500000000000002,0.9800000000000001,0.10500000000000002,Low,1
106,69,Male,Backpack,Accessories,96,New York,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,Yes,4,Bank Transfer,Annually,1,0.2,1,0.9500000000000002,0.061224489795918366,0.0,0.20836734693877557,0.72,1,0.16669387755102047,0.82,0.16669387755102047,Low,0
107,64,Male,Jacket,Outerwear,35,Minnesota,L,White,Summer,3.7,Yes,Standard,Yes,Yes,31,Credit Card,Monthly,1,0.03125,3,0.1875,0.6122448979591836,0.4000000000000001,0.42117346938775513,0.74,1,0.4080117984693878,0.84,0.4080117984693878,Low,0
108,28,Male,Sneakers,Footwear,67,Maryland,L,Olive,Winter,3.1,Yes,Next Day Air,Yes,Yes,46,PayPal,Fortnightly,1,0.02127659574468085,4,0.5875,0.9183673469387754,0.6000000000000001,0.6930102040816326,0.62,1,0.678265306122449,0.72,0.678265306122449,Medium,0
109,70,Male,Socks,Clothing,79,Montana,L,Purple,Spring,3.4,Yes,Next Day Air,Yes,Yes,32,Bank Transfer,Bi-Weekly,1,0.030303030303030304,6,0.7375,0.6326530612244897,1.0000000000000002,0.8372959183673471,0.6799999999999999,1,0.8119233147804578,0.7799999999999999,0.8119233147804578,High,0
110,58,Male,T-shirt,Clothing,85,Alabama,M,Violet,Spring,2.6,Yes,Next Day Air,Yes,Yes,43,Bank Transfer,Fortnightly,1,0.022727272727272728,4,0.8125,0.8571428571428571,0.6000000000000001,0.7196428571428571,0.52,1,0.7032873376623376,0.62,0.7032873376623376,Medium,0
111,56,Male,Backpack,Accessories,26,New York,M,Black,Summer,4.0,Yes,Standard,Yes,Yes,26,Venmo,Fortnightly,1,0.037037037037037035,4,0.07500000000000001,0.510204081632653,0.6000000000000001,0.4680612244897959,0.8,1,0.45072562358276647,0.9,0.45072562358276647,Low,1
112,26,Male,Belt,Accessories,75,Massachusetts,L,Purple,Summer,5.0,Yes,Free Shipping,Yes,Yes,9,Credit Card,Annually,1,0.1,1,0.6875,0.16326530612244897,0.0,0.1864795918367347,1.0,1,0.16783163265306125,1.1,0.16783163265306125,Low,1
113,37,Male,Gloves,Accessories,65,Florida,M,Red,Spring,4.3,Yes,Free Shipping,Yes,Yes,28,PayPal,Bi-Weekly,1,0.034482758620689655,6,0.5625,0.5510204081632653,1.0000000000000002,0.7778061224489796,0.86,1,0.7509852216748769,0.96,0.7509852216748769,Medium,1
114,44,Male,Hat,Accessories,54,New Jersey,L,Maroon,Winter,3.1,Yes,Next Day Air,Yes,Yes,20,PayPal,Quarterly,1,0.047619047619047616,2,0.42500000000000004,0.38775510204081626,0.2,0.3013265306122449,0.62,1,0.286977648202138,0.72,0.286977648202138,Low,0
115,70,Male,Coat,Outerwear,95,Massachusetts,S,Blue,Summer,3.7,Yes,Store Pickup,Yes,Yes,9,Cash,Weekly,1,0.1,5,0.9375,0.16326530612244897,0.8,0.6364795918367347,0.74,1,0.5728316326530613,0.84,0.5728316326530613,Medium,0
116,53,Male,Skirt,Clothing,94,Wyoming,M,Gray,Spring,3.8,Yes,Standard,Yes,Yes,48,Debit Card,Every 3 Months,1,0.02040816326530612,2,0.925,0.9591836734693877,0.2,0.5727551020408163,0.76,1,0.5610662224073302,0.86,0.5610662224073302,Medium,0
117,55,Male,Shoes,Footwear,86,Virginia,S,Blue,Spring,3.4,Yes,Free Shipping,Yes,Yes,12,Venmo,Annually,1,0.07692307692307693,1,0.825,0.22448979591836735,0.0,0.23234693877551021,0.6799999999999999,1,0.2144740973312402,0.7799999999999999,0.2144740973312402,Low,0
118,50,Male,Sandals,Footwear,32,South Dakota,L,Yellow,Summer,4.6,Yes,Express,Yes,Yes,29,Cash,Fortnightly,1,0.03333333333333333,4,0.15000000000000002,0.5714285714285714,0.6000000000000001,0.5014285714285714,0.9199999999999999,1,0.4847142857142857,1.02,0.4847142857142857,Medium,1
119,50,Male,Sweater,Clothing,45,Kentucky,L,Orange,Fall,4.8,Yes,2-Day Shipping,Yes,Yes,27,Cash,Bi-Weekly,1,0.03571428571428571,6,0.3125,0.5306122448979591,1.0000000000000002,0.7216836734693879,0.96,1,0.6959092565597669,1.06,0.6959092565597669,Medium,1
120,38,Male,Coat,Outerwear,76,Wyoming,M,Orange,Fall,4.3,Yes,Express,Yes,Yes,44,Cash,Annually,1,0.022222222222222223,1,0.7000000000000001,0.8775510204081631,0.0,0.40326530612244893,0.86,1,0.3943038548752834,0.96,0.3943038548752834,Low,1
121,64,Male,Hat,Accessories,84,West Virginia,L,Red,Summer,4.0,Yes,Express,Yes,Yes,32,Bank Transfer,Annually,1,0.030303030303030304,1,0.8,0.6326530612244897,0.0,0.3497959183673469,0.8,1,0.3391960420531849,0.9,0.3391960420531849,Low,1
122,19,Male,Shorts,Clothing,72,Virginia,M,Olive,Winter,4.2,Yes,Standard,Yes,Yes,11,Cash,Fortnightly,1,0.08333333333333333,4,0.65,0.2040816326530612,0.6000000000000001,0.4912244897959184,0.8400000000000001,1,0.4502891156462585,0.9400000000000001,0.4502891156462585,Low,1
123,40,Male,Backpack,Accessories,40,Washington,L,Brown,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,44,Cash,Fortnightly,1,0.022222222222222223,4,0.25,0.8775510204081631,0.6000000000000001,0.6132653061224489,0.96,1,0.5996371882086167,1.06,0.5996371882086167,Medium,1
124,57,Male,Sweater,Clothing,89,Louisiana,L,Brown,Fall,3.1,Yes,Free Shipping,Yes,Yes,46,Cash,Weekly,1,0.02127659574468085,5,0.8625,0.9183673469387754,0.8,0.8480102040816326,0.62,1,0.8299674337820234,0.72,0.8299674337820234,High,0
125,44,Male,Sweater,Clothing,86,Nevada,M,Gray,Spring,3.1,Yes,Next Day Air,Yes,Yes,50,PayPal,Annually,1,0.0196078431372549,1,0.825,1.0,0.0,0.46499999999999997,0.62,1,0.4558823529411764,0.72,0.4558823529411764,Low,0
126,49,Male,Shorts,Clothing,54,California,M,Indigo,Winter,3.6,Yes,Next Day Air,Yes,Yes,45,Venmo,Every 3 Months,1,0.021739130434782608,2,0.42500000000000004,0.8979591836734693,0.2,0.45438775510204077,0.72,1,0.44450976042590945,0.82,0.44450976042590945,Low,0
127,43,Male,Shorts,Clothing,36,Mississippi,L,Pink,Spring,3.9,Yes,Store Pickup,Yes,Yes,48,Cash,Every 3 Months,1,0.02040816326530612,2,0.2,0.9591836734693877,0.2,0.42775510204081624,0.78,1,0.4190254060807996,0.88,0.4190254060807996,Low,0
128,24,Male,Sweater,Clothing,89,Mississippi,M,Gray,Winter,4.8,Yes,Next Day Air,Yes,Yes,26,Credit Card,Weekly,1,0.037037037037037035,5,0.8625,0.510204081632653,0.8,0.725561224489796,0.96,1,0.6986885865457295,1.06,0.6986885865457295,Medium,1
129,20,Male,Scarf,Accessories,32,California,M,Gold,Spring,4.7,Yes,Standard,Yes,Yes,21,Credit Card,Fortnightly,1,0.045454545454545456,4,0.15000000000000002,0.4081632653061224,0.6000000000000001,0.4524489795918368,0.9400000000000001,1,0.4318831168831169,1.04,0.4318831168831169,Low,1
130,24,Male,Dress,Clothing,67,Pennsylvania,XL,Olive,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,49,PayPal,Bi-Weekly,1,0.02,6,0.5875,0.9795918367346937,1.0000000000000002,0.9113775510204083,0.8400000000000001,1,0.8931500000000001,0.9400000000000001,0.8931500000000001,High,1
131,44,Male,Scarf,Accessories,39,Kentucky,L,Violet,Fall,3.7,Yes,Next Day Air,Yes,Yes,13,PayPal,Fortnightly,1,0.07142857142857142,4,0.23750000000000004,0.24489795918367344,0.6000000000000001,0.42096938775510206,0.74,1,0.3909001457725948,0.84,0.3909001457725948,Low,0
132,28,Male,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,Yes,Standard,Yes,Yes,46,Credit Card,Weekly,1,0.02127659574468085,5,0.11250000000000004,0.9183673469387754,0.8,0.6980102040816327,0.78,1,0.6831589231437256,0.88,0.6831589231437256,Medium,0
133,30,Male,Backpack,Accessories,58,New Mexico,M,Orange,Fall,4.7,Yes,2-Day Shipping,Yes,Yes,42,PayPal,Weekly,1,0.023255813953488372,5,0.4750000000000001,0.836734693877551,0.8,0.7460204081632653,0.9400000000000001,1,0.728671096345515,1.04,0.728671096345515,Medium,1
134,52,Male,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,Yes,Next Day Air,Yes,Yes,25,Venmo,Annually,1,0.038461538461538464,1,0.5625,0.4897959183673469,0.0,0.25943877551020406,0.5,1,0.2494603610675039,0.6,0.2494603610675039,Low,0
135,43,Male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,Yes,Store Pickup,Yes,Yes,25,Cash,Monthly,1,0.038461538461538464,3,0.925,0.4897959183673469,0.4000000000000001,0.5319387755102042,0.9800000000000001,1,0.5114795918367349,1.08,0.5114795918367349,Medium,1
136,43,Male,Sandals,Footwear,81,Kansas,M,Purple,Fall,4.1,Yes,Express,Yes,Yes,12,PayPal,Quarterly,1,0.07692307692307693,2,0.7625,0.22448979591836735,0.2,0.3198469387755102,0.82,1,0.29524332810047094,0.9199999999999999,0.29524332810047094,Low,1
137,39,Male,Blouse,Clothing,86,South Carolina,M,White,Winter,3.3,Yes,Free Shipping,Yes,Yes,4,Debit Card,Quarterly,1,0.2,2,0.825,0.061224489795918366,0.2,0.2833673469387755,0.6599999999999999,1,0.22669387755102044,0.7599999999999999,0.22669387755102044,Low,0
138,68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Yes,Free Shipping,Yes,Yes,38,PayPal,Weekly,1,0.02564102564102564,5,0.2875,0.7551020408163265,0.8,0.6840306122448979,0.9400000000000001,1,0.66649136577708,1.04,0.66649136577708,Medium,1
139,68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,Yes,Store Pickup,Yes,Yes,42,Bank Transfer,Weekly,1,0.023255813953488372,5,0.11250000000000004,0.836734693877551,0.8,0.6735204081632653,0.8800000000000001,1,0.6578571428571428,0.9800000000000001,0.6578571428571428,Medium,1
140,49,Male,Coat,Outerwear,95,Florida,M,White,Fall,3.8,Yes,Store Pickup,Yes,Yes,30,Venmo,Annually,1,0.03225806451612903,1,0.9375,0.5918367346938774,0.0,0.36505102040816323,0.76,1,0.353275181040158,0.86,0.353275181040158,Low,0
141,63,Male,Shirt,Clothing,28,North Carolina,L,Yellow,Fall,3.9,Yes,2-Day Shipping,Yes,Yes,50,Credit Card,Weekly,1,0.0196078431372549,5,0.10000000000000003,1.0,0.8,0.72,0.78,1,0.7058823529411764,0.88,0.7058823529411764,Medium,0
142,56,Male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,Free Shipping,Yes,Yes,45,PayPal,Weekly,1,0.021739130434782608,5,0.32500000000000007,0.8979591836734693,0.8,0.7343877551020408,0.9800000000000001,1,0.7184228039041703,1.08,0.7184228039041703,Medium,1
143,37,Male,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,Yes,Free Shipping,Yes,Yes,33,Credit Card,Fortnightly,1,0.029411764705882353,4,0.4750000000000001,0.6530612244897959,0.6000000000000001,0.5909183673469388,0.62,1,0.5735384153661465,0.72,0.5735384153661465,Medium,0
144,30,Male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,Yes,Yes,25,PayPal,Quarterly,1,0.038461538461538464,2,0.3500000000000001,0.4897959183673469,0.2,0.3169387755102041,0.54,1,0.3047488226059655,0.64,0.3047488226059655,Low,0
145,19,Male,Shoes,Footwear,43,New Jersey,M,Silver,Fall,3.2,Yes,Express,Yes,Yes,25,Cash,Monthly,1,0.038461538461538464,3,0.2875,0.4897959183673469,0.4000000000000001,0.40443877551020413,0.64,1,0.3888834379905809,0.74,0.3888834379905809,Low,0
146,24,Male,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,Yes,Standard,Yes,Yes,44,Debit Card,Quarterly,1,0.022222222222222223,2,0.9375,0.8775510204081631,0.2,0.5507653061224489,0.9,1,0.5385260770975056,1.0,0.5385260770975056,Medium,1
147,52,Male,Skirt,Clothing,30,Colorado,S,Black,Fall,4.0,Yes,Standard,Yes,Yes,21,Venmo,Fortnightly,1,0.045454545454545456,4,0.125,0.4081632653061224,0.6000000000000001,0.44744897959183677,0.8,1,0.42711038961038966,0.9,0.42711038961038966,Low,1
148,63,Male,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,Yes,2-Day Shipping,Yes,Yes,31,Bank Transfer,Fortnightly,1,0.03125,4,0.55,0.6122448979591836,0.6000000000000001,0.5936734693877551,0.7,1,0.5751211734693877,0.7999999999999999,0.5751211734693877,Medium,0
149,37,Male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,Yes,Yes,47,Debit Card,Annually,1,0.020833333333333332,1,0.875,0.9387755102040816,0.0,0.45663265306122447,0.52,1,0.4471194727891156,0.62,0.4471194727891156,Low,0
150,38,Male,Pants,Clothing,76,Delaware,M,White,Summer,3.2,Yes,Free Shipping,Yes,Yes,14,PayPal,Monthly,1,0.06666666666666667,3,0.7000000000000001,0.26530612244897955,0.4000000000000001,0.4195918367346939,0.64,1,0.39161904761904764,0.74,0.39161904761904764,Low,0
151,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,Yes,Standard,Yes,Yes,17,Debit Card,Every 3 Months,1,0.05555555555555555,2,0.9500000000000002,0.32653061224489793,0.2,0.3879591836734695,0.9800000000000001,1,0.3664058956916101,1.08,0.3664058956916101,Low,1
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,Yes,Next Day Air,Yes,Yes,3,Venmo,Annually,1,0.25,1,0.3375,0.04081632653061225,0.0,0.07974489795918369,0.9,1,0.059808673469387764,1.0,0.059808673469387764,Low,1
153,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,Yes,Express,Yes,Yes,42,Venmo,Annually,1,0.023255813953488372,1,0.8125,0.836734693877551,0.0,0.4135204081632653,0.86,1,0.40390365448504983,0.96,0.40390365448504983,Low,1
154,69,Male,Hoodie,Clothing,55,North Carolina,M,Maroon,Winter,3.2,Yes,Standard,Yes,Yes,22,Debit Card,Annually,1,0.043478260869565216,1,0.4375,0.4285714285714285,0.0,0.21607142857142853,0.64,1,0.20667701863354032,0.74,0.20667701863354032,Low,0
155,41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,Yes,21,Venmo,Quarterly,1,0.045454545454545456,2,0.9750000000000001,0.4081632653061224,0.2,0.4174489795918368,0.72,1,0.39847402597402604,0.82,0.39847402597402604,Low,0
156,63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Free Shipping,Yes,Yes,21,Bank Transfer,Quarterly,1,0.045454545454545456,2,0.7125,0.4081632653061224,0.2,0.3649489795918367,0.86,1,0.34836038961038956,0.96,0.34836038961038956,Low,1
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,Yes,Standard,Yes,Yes,40,Debit Card,Annually,1,0.024390243902439025,1,0.07500000000000001,0.7959183673469387,0.0,0.25377551020408157,0.8,1,0.2475858636137381,0.9,0.2475858636137381,Low,1
158,36,Male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,Yes,Next Day Air,Yes,Yes,1,Bank Transfer,Fortnightly,1,0.5,4,0.6000000000000001,0.0,0.6000000000000001,0.42000000000000004,0.6,1,0.21000000000000002,0.7,0.21000000000000002,Low,0
159,25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,Yes,Standard,Yes,Yes,50,Bank Transfer,Monthly,1,0.0196078431372549,3,0.6625000000000001,1.0,0.4000000000000001,0.6325000000000001,0.82,1,0.6200980392156863,0.9199999999999999,0.6200980392156863,Medium,1
160,58,Male,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,Yes,Store Pickup,Yes,Yes,39,Bank Transfer,Every 3 Months,1,0.025,2,0.08750000000000002,0.7755102040816325,0.2,0.35015306122448975,0.76,1,0.3413992346938775,0.86,0.3413992346938775,Low,0
161,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,Yes,34,Venmo,Monthly,1,0.02857142857142857,3,0.03750000000000003,0.673469387755102,0.4000000000000001,0.4095408163265306,0.9199999999999999,1,0.3978396501457726,1.02,0.3978396501457726,Low,1
162,65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,Yes,Express,Yes,Yes,29,Venmo,Fortnightly,1,0.03333333333333333,4,0.36250000000000004,0.5714285714285714,0.6000000000000001,0.5439285714285714,0.6,1,0.525797619047619,0.7,0.525797619047619,Medium,0
163,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,Yes,31,PayPal,Bi-Weekly,1,0.03125,6,0.675,0.6122448979591836,1.0000000000000002,0.8186734693877552,0.6,1,0.7930899234693879,0.7,0.7930899234693879,High,0
164,54,Male,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,Yes,Standard,Yes,Yes,8,Debit Card,Weekly,1,0.1111111111111111,5,0.5875,0.14285714285714285,0.8,0.5603571428571429,0.6799999999999999,1,0.4980952380952381,0.7799999999999999,0.4980952380952381,Medium,0
165,59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,Yes,Yes,5,Credit Card,Fortnightly,1,0.16666666666666666,4,0.5625,0.08163265306122448,0.6000000000000001,0.4369897959183674,0.52,1,0.3641581632653062,0.62,0.3641581632653062,Low,0
166,42,Male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,Yes,Yes,7,Cash,Monthly,1,0.125,3,0.5,0.12244897959183673,0.4000000000000001,0.33673469387755106,0.5599999999999999,1,0.2946428571428572,0.6599999999999999,0.2946428571428572,Low,0
167,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4.0,Yes,Store Pickup,Yes,Yes,30,Cash,Monthly,1,0.03225806451612903,3,0.1375,0.5918367346938774,0.4000000000000001,0.40505102040816326,0.8,1,0.39198485845951286,0.9,0.39198485845951286,Low,1
168,33,Male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,Yes,Express,Yes,Yes,14,Credit Card,Every 3 Months,1,0.06666666666666667,2,0.08750000000000002,0.26530612244897955,0.2,0.19709183673469388,0.8,1,0.18395238095238095,0.9,0.18395238095238095,Low,1
169,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3.0,Yes,Express,Yes,Yes,5,Cash,Fortnightly,1,0.16666666666666666,4,0.75,0.08163265306122448,0.6000000000000001,0.4744897959183674,0.6,1,0.39540816326530615,0.7,0.39540816326530615,Low,0
170,27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,Yes,3,PayPal,Every 3 Months,1,0.25,2,0.125,0.04081632653061225,0.2,0.13724489795918368,0.6599999999999999,1,0.10293367346938775,0.7599999999999999,0.10293367346938775,Low,0
171,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,Yes,46,Venmo,Bi-Weekly,1,0.02127659574468085,6,0.0625,0.9183673469387754,1.0000000000000002,0.7880102040816328,0.52,1,0.7712440295267045,0.62,0.7712440295267045,Medium,0
172,29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,Yes,Yes,4,Credit Card,Weekly,1,0.2,5,0.1875,0.061224489795918366,0.8,0.4558673469387755,0.72,1,0.36469387755102045,0.82,0.36469387755102045,Low,0
173,54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,Yes,Yes,42,Credit Card,Bi-Weekly,1,0.023255813953488372,6,0.5875,0.836734693877551,1.0000000000000002,0.8685204081632654,0.78,1,0.8483222591362126,0.88,0.8483222591362126,High,0
174,25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,Yes,30,Cash,Annually,1,0.03225806451612903,1,0.32500000000000007,0.5918367346938774,0.0,0.24255102040816323,0.6799999999999999,1,0.23472679394338378,0.7799999999999999,0.23472679394338378,Low,0
175,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,Yes,Express,Yes,Yes,37,Venmo,Annually,1,0.02631578947368421,1,0.1875,0.7346938775510203,0.0,0.2579081632653061,0.7,1,0.2511211063372717,0.7999999999999999,0.2511211063372717,Low,0
176,53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,Yes,Yes,2,Bank Transfer,Annually,1,0.3333333333333333,1,0.825,0.02040816326530612,0.0,0.17112244897959183,0.5599999999999999,1,0.11408163265306123,0.6599999999999999,0.11408163265306123,Low,0
